hrg_code,hrg_description
VA10A,"Multiple Trauma with Diagnosis Score <=23, with No Interventions"
VA10B,"Multiple Trauma with Diagnosis Score 24-32, with No Interventions"
VA10C,"Multiple Trauma with Diagnosis Score 33-50, with No Interventions"
VA10D,"Multiple Trauma with Diagnosis Score >=51, with No Interventions"
VA11A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 1-8"
VA11B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 1-8"
VA11C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 1-8"
VA11D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 1-8"
VA12A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 9-18"
VA12B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 9-18"
VA12C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 9-18"
VA12D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 9-18"
VA13A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 19-29"
VA13B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 19-29"
VA13C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 19-29"
VA13D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 19-29"
VA14A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score 30-44"
VA14B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score 30-44"
VA14C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score 30-44"
VA14D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score 30-44"
VA15A,"Multiple Trauma with Diagnosis Score <=23, with Intervention Score >=45"
VA15B,"Multiple Trauma with Diagnosis Score 24-32, with Intervention Score >=45"
VA15C,"Multiple Trauma with Diagnosis Score 33-50, with Intervention Score >=45"
VA15D,"Multiple Trauma with Diagnosis Score >=51, with Intervention Score >=45"
VB01Z,"Emergency Medicine, Any Investigation with Category 5 Treatment"
VB02Z,"Emergency Medicine, Category 3 Investigation with Category 4 Treatment"
VB03Z,"Emergency Medicine, Category 3 Investigation with Category 1-3 Treatment"
VB04Z,"Emergency Medicine, Category 2 Investigation with Category 4 Treatment"
VB05Z,"Emergency Medicine, Category 2 Investigation with Category 3 Treatment"
VB06Z,"Emergency Medicine, Category 1 Investigation with Category 3-4 Treatment"
VB07Z,"Emergency Medicine, Category 2 Investigation with Category 2 Treatment"
VB08Z,"Emergency Medicine, Category 2 Investigation with Category 1 Treatment"
VB09Z,"Emergency Medicine, Category 1 Investigation with Category 1-2 Treatment"
VB10Z,"Emergency Medicine, Dental Care"
VB11Z,"Emergency Medicine, No Investigation with No Significant Treatment"
VC01Z,"Assessment for Rehabilitation, Unidisciplinary"
VC02Z,"Assessment for Rehabilitation, Multidisciplinary, Non-Specialist"
VC03Z,"Assessment for Rehabilitation, Multidisciplinary, Specialist"
VC04Z,Rehabilitation for Stroke
VC06Z,Rehabilitation for Brain Injuries
VC08Z,Rehabilitation for Spinal Cord Injuries
VC10Z,Rehabilitation for Pain Syndromes
VC12Z,Rehabilitation for Other Neurological Disorders
VC14Z,Rehabilitation for Amputation of Limb
VC16Z,Rehabilitation for Hip Fracture
VC18Z,Rehabilitation for Joint Replacement
VC20Z,Rehabilitation for Inflammatory Arthritis
VC22Z,Rehabilitation for Non-Inflammatory Arthritis
VC24Z,Rehabilitation for Other Musculoskeletal Disorders
VC26Z,Rehabilitation for Drug or Alcohol Addiction
VC28Z,Rehabilitation for Other Psychiatric Disorders
VC30Z,Rehabilitation for Burns
VC32Z,Rehabilitation following Head and Neck Reconstructive Surgery
VC34Z,Rehabilitation following Other Reconstructive Surgery
VC36Z,Rehabilitation for Other Trauma
VC38Z,Rehabilitation for Acute Myocardial Infarction or Other Cardiac Disorders
VC40Z,Rehabilitation for Respiratory Disorders
VC42Z,Rehabilitation for Other Disorders
WA01W,"Manifestations of HIV or AIDS, with CC Score of 1+"
WA01Y,"Manifestations of HIV or AIDS, with CC Score of 0"
WA02Z,Disorders of Immunity without HIV or AIDS
WA03A,Septicaemia with CC Score 4+
WA03B,Septicaemia with CC Score 2-3
WA03C,Septicaemia with CC Score 0-1
WA04Z,Acute Febrile Illness with length of stay 4 days or less
WA05Z,Pyrexia of Unknown Origin with length of stay 5 days or more
WA06A,Other Viral Illness with CC Score 2+
WA06B,Other Viral Illness with CC Score 1
WA06C,Other Viral Illness with CC Score 0
WA07Z,Complex Infectious Diseases
WA08Z,Malaria
WA09A,Other Non-Viral Infections with CC Score 3+
WA09B,Other Non-Viral Infections with CC Score 1-2
WA09C,Other Non-Viral Infections with CC Score 0
WA10Z,Other Infections (Genito-Urinary Medicine)
WA11A,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 4+"
WA11B,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 2-3"
WA11C,"Poisoning, Toxic, Environmental or Unspecified Effects, with CC Score 0-1"
WA12A,"Complications of Procedures, with CC Score 3+"
WA12B,"Complications of Procedures, with CC Score 2"
WA12C,"Complications of Procedures, with CC Score 1"
WA12D,"Complications of Procedures, with CC Score 0"
WA14A,Procedure Not Carried Out for Medical or Patient Reasons
WA14B,Procedure Not Carried Out for Other or Unspecified Reasons
WA15A,Respite Care with length of stay 9 days or more
WA15B,Respite Care with length of stay between 5 and 8 days
WA15V,Respite Care with length of stay 4 days or less
WA16W,"Shock or Anaphylaxis, with CC Score of 1+"
WA16Y,"Shock or Anaphylaxis, with CC Score of 0"
WA17A,Neoplasm Related Admission with CC Score 3+
WA17B,Neoplasm Related Admission with CC Score 2
WA17C,Neoplasm Related Admission with CC Score 1
WA17D,Neoplasm Related Admission with CC Score 0
WA18A,"Admission for Unexplained Symptoms with Interventions, with CC Score 2+"
WA18B,"Admission for Unexplained Symptoms with Interventions, with CC Score 0-1"
WA18C,"Admission for Unexplained Symptoms without Interventions, with CC Score 5+"
WA18D,"Admission for Unexplained Symptoms without Interventions, with CC Score 3-4"
WA18E,"Admission for Unexplained Symptoms without Interventions, with CC Score 1-2"
WA18F,"Admission for Unexplained Symptoms without Interventions, with CC Score 0"
WA19Z,Abnormal Findings without Diagnosis
WA20Z,"Examination, Follow-Up or Special Screening"
WA21Z,Other Procedures or Health Care Problems
WA22A,"Other Specified Admissions or Counselling, with CC Score 4+"
WA22B,"Other Specified Admissions or Counselling, with CC Score 2-3"
WA22C,"Other Specified Admissions or Counselling, with CC Score 0-1"
WA23A,"Falls without Specific Cause, with CC Score 4+"
WA23B,"Falls without Specific Cause, with CC Score 2-3"
WA23C,"Falls without Specific Cause, with CC Score 0-1"
WA24A,Procedures on the Lymphatic System with CC Score 1+
WA24B,Procedures on the Lymphatic System with CC Score 0
WD11Z,"All patients 70 years and older with a Mental Health Primary Diagnosis, treated by a Non-Specialist Mental Health Service Provider"
WD22Z,"All patients between 19 and 69 years with a Mental Health Primary Diagnosis, treated by a Non-Specialist Mental Health Service Provider"
WD33Z,"All patients 18 years and younger with a Mental Health Primary Diagnosis, treated by a Non-Specialist Mental Health Service Provider"
WF01A,"Non-Admitted Face to Face Attendance, Follow-Up"
WF01B,"Non-Admitted Face to Face Attendance, First"
WF01C,"Non-Admitted Non-Face to Face Attendance, Follow-Up"
WF01D,"Non-Admitted Non-Face to Face Attendance, First"
WF02A,"Multiprofessional Non-Admitted Face to Face Attendance, Follow-Up"
WF02B,"Multiprofessional Non-Admitted Face to Face Attendance, First"
WF02C,"Multiprofessional Non-Admitted Non Face to Face Attendance, Follow-Up"
WF02D,"Multiprofessional Non-Admitted Non Face to Face Attendance, First"
XA01Z,"Neonatal Critical Care, Intensive Care"
XA02Z,"Neonatal Critical Care, High Dependency"
XA03Z,"Neonatal Critical Care, Special Care, without External Carer"
XA04Z,"Neonatal Critical Care, Special Care, with External Carer"
XA05Z,"Neonatal Critical Care, Normal Care"
XA06Z,"Neonatal Critical Care, Transportation"
XB01Z,"Paediatric Critical Care, Advanced Critical Care 5"
XB02Z,"Paediatric Critical Care, Advanced Critical Care 4"
XB03Z,"Paediatric Critical Care, Advanced Critical Care 3"
XB04Z,"Paediatric Critical Care, Advanced Critical Care 2"
XB05Z,"Paediatric Critical Care, Advanced Critical Care 1"
XB06Z,"Paediatric Critical Care, Intermediate Critical Care"
XB07Z,"Paediatric Critical Care, Basic Critical Care"
XB08Z,"Paediatric Critical Care, Transportation"
XB09Z,"Paediatric Critical Care, Enhanced Care"
XC01Z,"Adult Critical Care, 6 or more Organs Supported"
XC02Z,"Adult Critical Care, 5 Organs Supported"
XC03Z,"Adult Critical Care, 4 Organs Supported"
XC04Z,"Adult Critical Care, 3 Organs Supported"
XC05Z,"Adult Critical Care, 2 Organs Supported"
XC06Z,"Adult Critical Care, 1 Organ Supported"
XC07Z,"Adult Critical Care, 0 Organs Supported"
XD01Z,"Primary Pulmonary Hypertension Drugs, Band 1"
XD02Z,"Primary Pulmonary Hypertension Drugs, Band 2"
XD03Z,"Primary Pulmonary Hypertension Drugs, Band 3"
XD04Z,"Primary Pulmonary Hypertension Drugs, Band 4"
XD05Z,"Blood Products, Band 1"
XD06Z,"Blood Products, Band 2"
XD07Z,"Fibrinolytic Drugs, Band 1"
XD08Z,"Medical Gases, Band 1"
XD09Z,"Torsion Dystonias and Other Involuntary Movements Drugs, Band 1"
XD10Z,"Amyotrophic Lateral Sclerosis Drugs, Band 1"
XD11Z,"Anti Fungal Drugs, Band 1"
XD12Z,"Anti Fungal Drugs, Band 2"
XD13Z,"Hepatitis B Treatment Drugs, Band 1"
XD14Z,"Respiratory Syncytial Virus Treatment and Hepatitis C Treatment Drugs, Band 1"
XD15Z,"Respiratory Syncytial Virus Prevention Drugs, Band 1"
XD16Z,"Growth Hormone Receptor Antagonist Drugs, Band 1"
XD17Z,"Growth Hormone Analogue Drugs, Band 1"
XD18Z,"Bone Metabolism Drugs, Band 1"
XD19Z,"Monoclonal Antibodies, Band 1"
XD20Z,"Monoclonal Antibodies, Band 2"
XD21Z,"Immunomodulating Drugs, Band 1"
XD22Z,"Somatostatin Analogues, Band 1"
XD23Z,"Hypoplastic Haemolytic and Renal Anaemia Drugs, Band 1"
XD24Z,"Hypoplastic Haemolytic and Renal Anaemia Drugs, Band 2"
XD25Z,"Neutropenia Drugs, Band 1"
XD26Z,"Intravenous Nutrition, Band 1"
XD27Z,"Metabolic Disorder Drugs, Band 1"
XD28Z,"Metabolic Disorder Drugs, Band 2"
XD29Z,"Metabolic Disorder Drugs, Band 3"
XD30Z,"Metabolic Disorder Drugs, Band 4"
XD31Z,"Cytokine Inhibitor Drugs, Band 1"
XD32Z,"Hyperuricaemia Drugs, Band 1"
XD33Z,"Immune Response Drugs, Band 1"
XD34Z,"Immunoglobulins, Band 1"
XD37Z,"Pulmonary Surfactant Drugs, Band 1"
XD38Z,"Antiretroviral Drugs, Band 1"
XD39Z,"Mucolytic Drugs, Band 1"
XD40Z,"Hypnotic Drugs, Band 1"
XD41Z,"Analgesic Drugs, Band 1"
XD42Z,"Cytomegalovirus Drugs, Band 1"
XD43Z,"Platelet Disorder Drugs, Band 1"
XD44Z,"Protein Tyrosine Kinase Inhibitors, Band 1"
XD45Z,"Bone Morphogenetic Proteins, Band 1"
XD46Z,"Subfoveal Choroidal Neovascularisation Drugs, Band 1"
XD47Z,"Neurodegenerative Condition Drugs, Band 1"
XD48Z,"Vasopressin Antagonist Drugs, Band 1"
XD49Z,"Allergic Emergency Drugs, Band 1"
XD50Z,"Myelodysplastic Syndrome Drugs, Band 1"
XD51Z,"Allergen Immunotherapy Drugs, Band 1"
XD52Z,"Poison Management Drugs, Band 1"
YQ01A,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 6+"
YQ01B,"Multiple or Revisional, Open Repair of Abdominal or Thoracoabdominal Aortic Aneurysm, with CC Score 0-5"
YQ02Z,Open Repair of Thoracoabdominal Aortic Aneurysm
YQ03A,Open Repair of Abdominal Aortic Aneurysm with CC Score 6+
YQ03B,Open Repair of Abdominal Aortic Aneurysm with CC Score 0-5
YQ04A,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 4+"
YQ04B,"Multiple Open Procedures on Aorta or Abdominal Blood Vessels, with CC Score 0-3"
YQ05A,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 4+"
YQ05B,"Single Open Procedure on Aorta or Abdominal Blood Vessel, with CC Score 0-3"
YQ10A,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 11+
YQ10B,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 7-10
YQ10C,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 4-6
YQ10D,Multiple Open Procedures on Blood Vessels of Lower Limbs with CC Score 0-3
YQ11A,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 7+"
YQ11B,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 4-6"
YQ11C,"Single Open Procedure on Blood Vessel of Lower Limb with Imaging Intervention, with CC Score 0-3"
YQ12A,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 11+
YQ12B,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 7-10
YQ12C,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 4-6
YQ12D,Single Open Procedure on Blood Vessel of Lower Limb with CC Score 0-3
YQ13A,Bypass to Tibial Arteries with CC Score 7+
YQ13B,Bypass to Tibial Arteries with CC Score 0-6
YQ14Z,"Open Treatment of Primary or Recurrent, Bilateral Varicose Veins"
YQ15Z,Open Treatment of Recurrent Unilateral Varicose Veins
YQ16Z,Open Treatment of Primary Unilateral Varicose Veins
YQ20A,Amputation of Multiple Limbs with CC Score 10+
YQ20B,Amputation of Multiple Limbs with CC Score 0-9
YQ21A,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 10+"
YQ21B,"Amputation of Single Limb with Other Blood Vessel Procedure, with CC Score 0-9"
YQ22A,Amputation of Single Limb with CC Score 10+
YQ22B,Amputation of Single Limb with CC Score 0-9
YQ23A,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 8+"
YQ23B,"Multiple Amputation Stump or Partial Foot Amputation Procedures, for Diabetes or Arterial Disease, with CC Score 0-7"
YQ24A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 8+"
YQ24B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Other Open Blood Vessel Procedure, with CC Score 0-7"
YQ25A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 8+"
YQ25B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with Imaging Intervention, with CC Score 0-7"
YQ26A,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 8+"
YQ26B,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 5-7"
YQ26C,"Single Amputation Stump or Partial Foot Amputation Procedure, for Diabetes or Arterial Disease, with CC Score 0-4"
YQ30Z,Multiple Open Procedures on Carotid Artery or Blood Vessels of Upper Limbs
YQ31A,Single Open Procedure on Carotid Artery with CC Score 5+
YQ31B,Single Open Procedure on Carotid Artery with CC Score 0-4
YQ32A,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 5+
YQ32B,Single Open Procedure on Blood Vessel or Upper Limb with CC Score 0-4
YQ40Z,Sympathectomy
YQ41Z,Open Operations on Other or Unspecified Blood Vessels
YQ42Z,"Open Arteriovenous Fistula, Graft or Shunt Procedures"
YQ50A,Peripheral Vascular Disorders with CC Score 15+
YQ50B,Peripheral Vascular Disorders with CC Score 11-14
YQ50C,Peripheral Vascular Disorders with CC Score 8-10
YQ50D,Peripheral Vascular Disorders with CC Score 5-7
YQ50E,Peripheral Vascular Disorders with CC Score 2-4
YQ50F,Peripheral Vascular Disorders with CC Score 0-1
YQ51A,Deep Vein Thrombosis with CC Score 12+
YQ51B,Deep Vein Thrombosis with CC Score 9-11
YQ51C,Deep Vein Thrombosis with CC Score 6-8
YQ51D,Deep Vein Thrombosis with CC Score 3-5
YQ51E,Deep Vein Thrombosis with CC Score 0-2
YR01Z,Complex Endovascular Repair of Thoracoabdominal Aortic Aneurysm
YR02Z,Endovascular Repair of Thoracoabdominal Aortic Aneurysm
YR03Z,Complex Endovascular Repair of Abdominal Aortic Aneurysm
YR04Z,Endovascular Repair of Abdominal Aortic Aneurysm
YR10A,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 6+
YR10B,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 3-5
YR10C,Percutaneous Transluminal Angioplasty of Multiple Blood Vessels with CC Score 0-2
YR11A,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 9+
YR11B,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 6-8
YR11C,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 3-5
YR11D,Percutaneous Transluminal Angioplasty of Single Blood Vessel with CC Score 0-2
YR12Z,Percutaneous Transluminal Angioplasty with Insertion of Stent Graft into Peripheral Blood Vessel
YR13Z,"Percutaneous Transluminal Angioplasty with Insertion of Drug-Eluting, Coated or Embolic Protection Stent, into Peripheral Blood Vessel"
YR14A,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 3+"
YR14B,"Percutaneous Transluminal Angioplasty with Insertion of Multiple Metal Stents into Peripheral Blood Vessels, with CC Score 0-2"
YR15A,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 6+"
YR15B,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 3-5"
YR15C,"Percutaneous Transluminal Angioplasty with Insertion of Single Metal Stent into Peripheral Blood Vessel, with CC Score 0-2"
YR20Z,Percutaneous Transluminal Embolisation of Aneurysm of Blood Vessel
YR21A,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 3+
YR21B,Percutaneous Transluminal Embolisation of Blood Vessel with CC Score 0-2
YR22A,Inferior Vena Cava Filter Procedures with CC Score 7+
YR22B,Inferior Vena Cava Filter Procedures with CC Score 3-6
YR22C,Inferior Vena Cava Filter Procedures with CC Score 0-2
YR23A,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 5+"
YR23B,"Percutaneous Transluminal, Embolectomy or Thrombolysis, of Blood Vessel, with CC Score 0-4"
YR24A,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 2+
YR24B,Percutaneous Transluminal Other Procedures on Blood Vessel with CC Score 0-1
YR25Z,Arteriography
YR26Z,Venography
YR30Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Bilateral Varicose Veins"
YR31Z,"Percutaneous Transluminal, Laser or Radiofrequency Ablation, of Unilateral Varicose Veins"
YR32Z,Sclerotherapy of Bilateral Varicose Veins
YR33Z,Sclerotherapy of Unilateral Varicose Veins
YR40A,"Insertion of Non-Tunnelled Central Venous Catheter, 19 years and over"
YR40B,"Insertion of Non-Tunnelled Central Venous Catheter, 18 years and under"
YR41A,"Insertion of Tunnelled Central Venous Catheter, 19 years and over"
YR41B,"Insertion of Tunnelled Central Venous Catheter, 18 years and under"
YR42A,"Peripheral Insertion of Central Venous Catheter, 19 years and over"
YR42B,"Peripheral Insertion of Central Venous Catheter, 18 years and under"
YR43A,"Attention to Central Venous Catheter, 19 years and over"
YR43B,"Attention to Central Venous Catheter, 18 years and under"
YR44A,"Removal of Central Venous Catheter, 19 years and over"
YR44B,"Removal of Central Venous Catheter, 18 years and under"
YR45Z,Insertion of Subcutaneous Port
YR46Z,Attention to Subcutaneous Port
YR47Z,Removal of Subcutaneous Port
YR48Z,"Attention to Arteriovenous Fistula, Graft or Shunt"
YZ01Z,Urological Imaging Interventions
YZ02Z,Hepatobiliary Imaging Interventions
YZ03Z,Gastrointestinal Imaging Interventions
YZ04Z,Thoracic Imaging Interventions
YZ05Z,Lymphatic Imaging Interventions
YZ06Z,Neurological Imaging Interventions
YZ07Z,Obstetric or Gynaecological Imaging Interventions
YZ08Z,Uterine Fibroid Embolisation
