hrg_code,hrg_description
HC71Z,Major Intradural Spinal Procedures
HC72A,"Diagnostic Spinal Puncture, 19 years and over"
HC72B,"Diagnostic Spinal Puncture, between 6 and 18 years"
HC72C,"Diagnostic Spinal Puncture, 5 years and under"
HD21D,Soft Tissue Disorders with CC Score 12+
HD21E,Soft Tissue Disorders with CC Score 9-11
HD21F,Soft Tissue Disorders with CC Score 6-8
HD21G,Soft Tissue Disorders with CC Score 3-5
HD21H,Soft Tissue Disorders with CC Score 0-2
HD23D,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 12+"
HD23E,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 9-11"
HD23F,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 7-8"
HD23G,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6"
HD23H,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4"
HD23J,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2"
HD24D,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 12+"
HD24E,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 8-11"
HD24F,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7"
HD24G,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4"
HD24H,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1"
HD25D,"Infections of Bones or Joints, with CC Score 13+"
HD25E,"Infections of Bones or Joints, with CC Score 9-12"
HD25F,"Infections of Bones or Joints, with CC Score 5-8"
HD25G,"Infections of Bones or Joints, with CC Score 2-4"
HD25H,"Infections of Bones or Joints, with CC Score 0-1"
HD26D,"Musculoskeletal Signs or Symptoms, with CC Score 12+"
HD26E,"Musculoskeletal Signs or Symptoms, with CC Score 8-11"
HD26F,"Musculoskeletal Signs or Symptoms, with CC Score 4-7"
HD26G,"Musculoskeletal Signs or Symptoms, with CC Score 0-3"
HD39D,Pathological Fractures with CC Score 11+
HD39E,Pathological Fractures with CC Score 8-10
HD39F,Pathological Fractures with CC Score 6-7
HD39G,Pathological Fractures with CC Score 3-5
HD39H,Pathological Fractures with CC Score 0-2
HD40D,"Malignancy, of Bone or Connective Tissue, with CC Score 12+"
HD40E,"Malignancy, of Bone or Connective Tissue, with CC Score 8-11"
HD40F,"Malignancy, of Bone or Connective Tissue, with CC Score 5-7"
HD40G,"Malignancy, of Bone or Connective Tissue, with CC Score 2-4"
HD40H,"Malignancy, of Bone or Connective Tissue, with CC Score 0-1"
HE11A,"Hip Fracture with Multiple Interventions, with CC Score 8+"
HE11B,"Hip Fracture with Multiple Interventions, with CC Score 0-7"
HE11C,"Hip Fracture with Single Intervention, with CC Score 8+"
HE11D,"Hip Fracture with Single Intervention, with CC Score 0-7"
HE11E,"Hip Fracture without Interventions, with CC Score 12+"
HE11F,"Hip Fracture without Interventions, with CC Score 8-11"
HE11G,"Hip Fracture without Interventions, with CC Score 4-7"
HE11H,"Hip Fracture without Interventions, with CC Score 0-3"
HE12A,"Other Injury of Hip with Interventions, with CC Score 2+"
HE12B,"Other Injury of Hip with Interventions, with CC Score 0-1"
HE12C,"Other Injury of Hip without Interventions, with CC Score 6+"
HE12D,"Other Injury of Hip without Interventions, with CC Score 3-5"
HE12E,"Other Injury of Hip without Interventions, with CC Score 0-2"
HE21A,Knee Fracture with Multiple Interventions
HE21B,"Knee Fracture with Single Intervention, with CC Score 5+"
HE21C,"Knee Fracture with Single Intervention, with CC Score 2-4"
HE21D,"Knee Fracture with Single Intervention, with CC Score 0-1"
HE21E,"Knee Fracture without Interventions, with CC Score 5+"
HE21F,"Knee Fracture without Interventions, with CC Score 2-4"
HE21G,"Knee Fracture without Interventions, with CC Score 0-1"
HE22A,"Other Injury of Knee with Multiple Interventions, with CC Score 6+"
HE22B,"Other Injury of Knee with Multiple Interventions, with CC Score 3-5"
HE22C,"Other Injury of Knee with Multiple Interventions, with CC Score 0-2"
HE22D,"Other Injury of Knee with Single Intervention, with CC Score 6+"
HE22E,"Other Injury of Knee with Single Intervention, with CC Score 3-5"
HE22F,"Other Injury of Knee with Single Intervention, with CC Score 0-2"
HE22G,"Other Injury of Knee without Interventions, with CC Score 9+"
HE22H,"Other Injury of Knee without Interventions, with CC Score 6-8"
HE22J,"Other Injury of Knee without Interventions, with CC Score 3-5"
HE22K,"Other Injury of Knee without Interventions, with CC Score 0-2"
HE31A,Foot Fracture with Multiple Interventions
HE31B,"Foot Fracture with Single Intervention, with CC Score 2+"
HE31C,"Foot Fracture with Single Intervention, with CC Score 0-1"
HE31D,"Foot Fracture without Interventions, with CC Score 8+"
HE31E,"Foot Fracture without Interventions, with CC Score 4-7"
HE31F,"Foot Fracture without Interventions, with CC Score 2-3"
HE31G,"Foot Fracture without Interventions, with CC Score 0-1"
HE32A,"Other Injury of Foot with Interventions, with CC Score 2+"
HE32B,"Other Injury of Foot with Interventions, with CC Score 0-1"
HE32C,"Other Injury of Foot without Interventions, with CC Score 4+"
HE32D,"Other Injury of Foot without Interventions, with CC Score 2-3"
HE32E,"Other Injury of Foot without Interventions, with CC Score 0-1"
HE41A,Hand Fracture with Interventions
HE41B,"Hand Fracture without Interventions, with CC Score 3+"
HE41C,"Hand Fracture without Interventions, with CC Score 1-2"
HE41D,"Hand Fracture without Interventions, with CC Score 0"
HE42A,"Other Injury of Hand with Interventions, with CC Score 2+"
HE42B,"Other Injury of Hand with Interventions, with CC Score 0-1"
HE42C,"Other Injury of Hand without Interventions, with CC Score 4+"
HE42D,"Other Injury of Hand without Interventions, with CC Score 2-3"
HE42E,"Other Injury of Hand without Interventions, with CC Score 0-1"
HE51A,"Arm Fracture with Interventions, with CC Score 6+"
HE51B,"Arm Fracture with Interventions, with CC Score 3-5"
HE51C,"Arm Fracture with Interventions, with CC Score 0-2"
HE51D,"Arm Fracture without Interventions, with CC Score 9+"
HE51E,"Arm Fracture without Interventions, with CC Score 6-8"
HE51F,"Arm Fracture without Interventions, with CC Score 4-5"
HE51G,"Arm Fracture without Interventions, with CC Score 2-3"
HE51H,"Arm Fracture without Interventions, with CC Score 0-1"
HE52A,"Other Injury of Arm with Interventions, with CC Score 2+"
HE52B,"Other Injury of Arm with Interventions, with CC Score 0-1"
HE52C,"Other Injury of Arm without Interventions, with CC Score 7+"
HE52D,"Other Injury of Arm without Interventions, with CC Score 4-6"
HE52E,"Other Injury of Arm without Interventions, with CC Score 2-3"
HE52F,"Other Injury of Arm without Interventions, with CC Score 0-1"
HE71A,"Rib or Chest Fracture, with Interventions"
HE71B,"Rib or Chest Fracture, without Interventions, with CC Score 6+"
HE71C,"Rib or Chest Fracture, without Interventions, with CC Score 3-5"
HE71D,"Rib or Chest Fracture, without Interventions, with CC Score 0-2"
HE72A,"Other Injury, of Rib or Chest, with Interventions"
HE72B,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+"
HE72C,"Other Injury, of Rib or Chest, without Interventions, with CC Score 4-6"
HE72D,"Other Injury, of Rib or Chest, without Interventions, with CC Score 2-3"
HE72E,"Other Injury, of Rib or Chest, without Interventions, with CC Score 0-1"
HE81A,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 6+"
HE81B,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 3-5"
HE81C,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 0-2"
HE82A,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 7+"
HE82B,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 4-6"
HE82C,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 2-3"
HE82D,"Other Complications of, Internal Orthopaedic Prosthetic Devices, Implants or Grafts with CC Score 0-1"
HE83A,"Early Complications of Trauma or Injury of Non-Specific Joint Site, with CC Score 5+"
HE83B,"Early Complications of Trauma or Injury of Non-Specific Joint Site, with CC Score 2-4"
HE83C,"Early Complications of Trauma or Injury of Non-Specific Joint Site, with CC Score 0-1"
HN12A,Very Major Hip Procedures for Non-Trauma with CC Score 10+
HN12B,Very Major Hip Procedures for Non-Trauma with CC Score 8-9
HN12C,Very Major Hip Procedures for Non-Trauma with CC Score 6-7
HN12D,Very Major Hip Procedures for Non-Trauma with CC Score 4-5
HN12E,Very Major Hip Procedures for Non-Trauma with CC Score 2-3
HN12F,Very Major Hip Procedures for Non-Trauma with CC Score 0-1
HN13A,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 10+"
HN13B,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 6-9"
HN13C,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 4-5"
HN13D,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN13E,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 1"
HN13F,"Major Hip Procedures for Non-Trauma, 19 years and over, with CC Score 0"
HN13G,"Major Hip Procedures for Non-Trauma, 18 years and under, with CC Score 1+"
HN13H,"Major Hip Procedures for Non-Trauma, 18 years and under, with CC Score 0"
HN14A,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 6+"
HN14B,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 4-5"
HN14C,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN14D,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 1"
HN14E,"Intermediate Hip Procedures for Non-Trauma, 19 years and over, with CC Score 0"
HN14F,"Intermediate Hip Procedures for Non-Trauma, between 6 and 18 years, with CC Score 1+"
HN14G,"Intermediate Hip Procedures for Non-Trauma, between 6 and 18 years, with CC Score 0"
HN14H,"Intermediate Hip Procedures for Non-Trauma, 5 years and under"
HN15A,"Minor Hip Procedures for Non-Trauma, 19 years and over"
HN15B,"Minor Hip Procedures for Non-Trauma, 18 years and under"
HN16A,"Minimal Hip Procedures, 19 years and over"
HN16B,"Minimal Hip Procedures, between 6 and 18 years"
HN16C,"Minimal Hip Procedures, 5 years and under"
HN22A,Very Major Knee Procedures for Non-Trauma with CC Score 8+
HN22B,Very Major Knee Procedures for Non-Trauma with CC Score 6-7
HN22C,Very Major Knee Procedures for Non-Trauma with CC Score 4-5
HN22D,Very Major Knee Procedures for Non-Trauma with CC Score 2-3
HN22E,Very Major Knee Procedures for Non-Trauma with CC Score 0-1
HN23A,"Major Knee Procedures for Non-Trauma, 19 years and over, with CC Score 4+"
HN23B,"Major Knee Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN23C,"Major Knee Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN23D,"Major Knee Procedures for Non-Trauma, 18 years and under, with CC Score 1+"
HN23E,"Major Knee Procedures for Non-Trauma, 18 years and under, with CC Score 0"
HN24A,"Intermediate Knee Procedures for Non-Trauma, 19 years and over, with CC Score 4+"
HN24B,"Intermediate Knee Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN24C,"Intermediate Knee Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN24D,"Intermediate Knee Procedures for Non-Trauma, between 6 and 18 years, with CC Score 1+"
HN24E,"Intermediate Knee Procedures for Non-Trauma, between 6 and 18 years, with CC Score 0"
HN24F,"Intermediate Knee Procedures for Non-Trauma, 5 years and under"
HN25A,"Minor Knee Procedures for Non-Trauma, 19 years and over"
HN25B,"Minor Knee Procedures for Non-Trauma, 18 years and under"
HN26A,"Minimal Knee Procedures, 19 years and over"
HN26B,"Minimal Knee Procedures, between 6 and 18 years"
HN26C,"Minimal Knee Procedures, 5 years and under"
HN32A,Very Major Foot Procedures for Non-Trauma with CC Score 4+
HN32B,Very Major Foot Procedures for Non-Trauma with CC Score 2-3
HN32C,Very Major Foot Procedures for Non-Trauma with CC Score 0-1
HN33A,"Major Foot Procedures for Non-Trauma, 19 years and over, with CC Score 4+"
HN33B,"Major Foot Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN33C,"Major Foot Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN33D,"Major Foot Procedures for Non-Trauma, 18 years and under"
HN34A,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 4+"
HN34B,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN34C,"Intermediate Foot Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN34D,"Intermediate Foot Procedures for Non-Trauma, 18 years and under"
HN35A,"Minor Foot Procedures for Non-Trauma, 19 years and over"
HN35B,"Minor Foot Procedures for Non-Trauma, 18 years and under"
HN36Z,Minimal Foot Procedures
HN42A,Very Major Hand Procedures for Non-Trauma with CC Score 2+
HN42B,Very Major Hand Procedures for Non-Trauma with CC Score 0-1
HN43A,"Major Hand Procedures for Non-Trauma, 19 years and over, with CC Score 2+"
HN43B,"Major Hand Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN43C,"Major Hand Procedures for Non-Trauma, 18 years and under"
HN44A,"Intermediate Hand Procedures for Non-Trauma, 19 years and over, with CC Score 2+"
HN44B,"Intermediate Hand Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN44C,"Intermediate Hand Procedures for Non-Trauma, between 6 and 18 years"
HN44D,"Intermediate Hand Procedures for Non-Trauma, 5 years and under"
HN45A,"Minor Hand Procedures for Non-Trauma, 19 years and over"
HN45B,"Minor Hand Procedures for Non-Trauma, between 6 and 18 years"
HN45C,"Minor Hand Procedures for Non-Trauma, 5 years and under"
HN46Z,Minimal Hand Procedures
HN52A,Very Major Shoulder Procedures for Non-Trauma with CC Score 4+
HN52B,Very Major Shoulder Procedures for Non-Trauma with CC Score 2-3
HN52C,Very Major Shoulder Procedures for Non-Trauma with CC Score 0-1
HN53A,Major Shoulder Procedures for Non-Trauma with CC Score 4+
HN53B,Major Shoulder Procedures for Non-Trauma with CC Score 2-3
HN53C,Major Shoulder Procedures for Non-Trauma with CC Score 0-1
HN54A,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 4+"
HN54B,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 2-3"
HN54C,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN54D,"Intermediate Shoulder Procedures for Non-Trauma, 18 years and under"
HN55Z,Minor Shoulder Procedures for Non-Trauma
HN56Z,Minimal Shoulder Procedures
HN62A,Very Major Elbow Procedures for Non-Trauma with CC Score 2+
HN62B,Very Major Elbow Procedures for Non-Trauma with CC Score 0-1
HN63A,Major Elbow Procedures for Non-Trauma with CC Score 2+
HN63B,Major Elbow Procedures for Non-Trauma with CC Score 0-1
HN64A,"Intermediate Elbow Procedures for Non-Trauma, 19 years and over, with CC Score 2+"
HN64B,"Intermediate Elbow Procedures for Non-Trauma, 19 years and over, with CC Score 0-1"
HN64C,"Intermediate Elbow Procedures for Non-Trauma, between 6 and 18 years"
HN64D,"Intermediate Elbow Procedures for Non-Trauma, 5 years and under"
HN65Z,Minor Elbow Procedures for Non-Trauma
HN66Z,Minimal Elbow Procedures
HN80A,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 9+"
HN80B,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 6-8"
HN80C,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 3-5"
HN80D,"Very Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 0-2"
HN81A,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 9+"
HN81B,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 6-8"
HN81C,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 4-5"
HN81D,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 2-3"
HN81E,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 0-1"
HN85Z,"Very Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma"
HN86A,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma, with CC Score 2+"
HN86B,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Non-Trauma, with CC Score 0-1"
HN87Z,Very Complex Orthopaedic Procedures with Massive Endoprosthesis
HN93Z,"Other Muscle, Tendon, Fascia or Ligament Procedures"
